,left_ax
27423,0.10921185
27424,0.12277968
27425,0.08289746
27426,0.0077616319999999
27427,-0.10198602
27428,-0.25815037
27429,-0.37326148
27430,-0.36951268
27431,-0.3028152
27432,-0.2128635
27433,-0.03416
27434,0.15862617
27435,0.036695506
27436,-0.004954189
27437,0.019798644
27438,-0.0893072999999999
27439,-0.40159598
27440,-0.49849758
27441,-0.521184
27442,-0.6057528
27443,-0.74999344
27444,-0.8213050999999999
27445,-0.6373693
27446,-0.7087697
27447,-0.7435763000000001
27448,-0.7581871
27449,-0.8135886
27450,-0.9287315
27451,-0.8727872999999999
27452,-0.8521584999999999
27453,-0.8590015999999999
27454,-0.82382655
27455,-0.7237794
27456,-0.7269992
27457,-0.61981255
27458,-0.5219130999999999
27459,-0.45428488
27460,-0.40828085
27461,-0.34384486
27462,-0.14260666
27463,-0.29779318
27464,-0.16306289
27465,-0.07866918
27466,-0.16320717
27467,-0.09622914
27468,0.058325246
27469,0.1889594
27470,0.2666292
27471,0.2851141
27472,0.25613195
27473,0.20944364
27474,0.16673568
27475,0.12157897
27476,0.05644887
27477,-0.026322689
27478,-0.1151612
27479,-0.21095057
27480,-0.2989246
27481,-0.38224897
27482,-0.456757
27483,-0.5212311
27484,-0.5780833000000001
27485,-0.63265914
27486,-0.6813170999999999
27487,-0.72394127
27488,-0.76054347
27489,-0.7909786999999999
27490,-0.8132866
27491,-0.8274881
27492,-0.8382444
27493,-0.84931946
27494,-0.86007506
27495,-0.8648254999999999
27496,-0.86841077
27497,-0.86657834
27498,-0.86384964
27499,-0.8592289000000001
27500,-0.8498663000000001
27501,-0.8363219000000001
27502,-0.81740004
27503,-0.79626733
27504,-0.7734597
27505,-0.7532327
27506,-0.745664
27507,-0.727738
27508,-0.70826757
27509,-0.69163495
27510,-0.6785988000000001
27511,-0.6666088000000001
27512,-0.64708894
27513,-0.6314017
27514,-0.6167821
27515,-0.60210276
27516,-0.5852104
27517,-0.5613085
27518,-0.52225924
27519,-0.47445667
27520,-0.4182149000000001
27521,-0.3565063
27522,-0.29474148
27523,-0.242557
27524,-0.20425336
27525,-0.17487217
27526,-0.1552734999999999
27527,-0.1474454999999999
27528,-0.15342097
27529,-0.17680652
27530,-0.21121496
27531,-0.2579027
27532,-0.3159358
27533,-0.38141063
27534,-0.4502341
27535,-0.52460504
27536,-0.59725386
27537,-0.66515124
27538,-0.7291938
27539,-0.79470056
27540,-0.85306096
27541,-0.9046642
27542,-0.9536224
27543,-0.99784195
27544,-1.0323977
27545,-1.0521196000000002
27546,-1.065339
27547,-1.0705009
27548,-1.071014
27549,-1.0691776000000002
27550,-1.0657167
27551,-1.060082
27552,-1.0448027
27553,-1.0285724
27554,-1.0067039
27555,-0.9768209
27556,-0.9430725
27557,-0.91087365
27558,-0.87801206
27559,-0.8474761000000001
27560,-0.8201069999999999
27561,-0.79560524
27562,-0.7730666
27563,-0.7540617
27564,-0.73575866
27565,-0.72074515
27566,-0.70772547
27567,-0.6942436
27568,-0.6849864999999999
27569,-0.6746265
27570,-0.6706428000000001
27571,-0.66884696
27572,-0.6662107
27573,-0.6633935000000001
27574,-0.666613
27575,-0.6681222
27576,-0.66881657
27577,-0.6663107
27578,-0.65858877
27579,-0.646112
27580,-0.6263901999999999
27581,-0.60540056
27582,-0.58291316
27583,-0.5582574
27584,-0.532438
27585,-0.5131187
27586,-0.49153593
27587,-0.4724299
27588,-0.45638072
27589,-0.4412064000000001
27590,-0.42356807
27591,-0.40666586
27592,-0.3918744
27593,-0.37685058
27594,-0.3649986
27595,-0.35601452
27596,-0.34279275
27597,-0.33192447
27598,-0.3220396
27599,-0.30924234
27600,-0.2932581
27601,-0.2765338
27602,-0.2644608
27603,-0.2581979
27604,-0.25276387
27605,-0.24731493
27606,-0.24298882
27607,-0.24237423
27608,-0.24961974
27609,-0.2594003
27610,-0.27831513
27611,-0.28806633
27612,-0.27436092
27613,-0.23793799
27614,-0.24357207
27615,-0.27987778
27616,-0.2876785
27617,-0.26633132
27618,-0.24145892
27619,-0.25071585
27620,-0.27507567
27621,-0.2749848
27622,-0.25845793
27623,-0.23527773
27624,-0.21253204
27625,-0.1859652
27626,-0.15642597
27627,-0.12033777
27628,-0.0812946559999999
27629,-0.03744948
27630,0.017975843
27631,0.08196283
27632,0.1362438
27633,0.1840001
27634,0.22238176
27635,0.24971849
27636,0.26855147
27637,0.280626
27638,0.2820741
27639,0.27046394
27640,0.24716868
27641,0.2152059
27642,0.1761698
27643,0.1501291
27644,0.13070838
27645,0.108963914
27646,0.08144664
27647,0.051260814
27648,0.031941514
27649,0.032268427
27650,0.04160566
27651,0.06041
27652,0.09472083
27653,0.15426889
27654,0.23395921
27655,0.32194293
27656,0.41466126
27657,0.5060306
27658,0.58983696
27659,0.6618727
27660,0.7264688
27661,0.77521485
27662,0.8088976
27663,0.83398026
27664,0.8573765
27665,0.8726709999999999
27666,0.8732735
27667,0.84711444
27668,0.7953673000000001
27669,0.7314734
27670,0.6897905
27671,0.84997606
27672,1.0180361999999998
27673,1.0381440999999998
27674,1.0920563
27675,1.2537233
27676,1.2195120000000002
27677,1.9975985
27678,2.3096514
27679,1.1022435
27680,-0.23279394
27681,0.44107834
27682,0.39646724
27683,-0.16990483
27684,-0.25499383
27685,-0.13582389
27686,-0.032439094
27687,0.5228676
27688,-0.31420913
27689,-0.04354316
27690,0.014770688
27691,-0.6011352
27692,-1.3448809
27693,0.29535592
27694,0.23407541
27695,0.0144321555
27696,-0.17138106
27697,-0.4044909
27698,-0.49889114
27699,-0.34013999
27700,-0.05307727
27701,0.34093034
27702,0.7313923999999999
27703,0.9351273
27704,0.93751776
27705,0.55007136
27706,0.086734906
27707,-0.22741245
27708,-0.28149524
27709,-0.22890566
27710,-0.038882755
27711,0.14750226
27712,0.2520774
27713,0.25645465
27714,0.21615724
27715,0.391035
27716,0.3081034
27717,0.17192733
27718,0.08533065
27719,0.08134404
27720,0.11919259
27721,0.0996707
27722,0.03129477
27723,-0.052161183
27724,-0.1215223
27725,-0.164944
27726,-0.23577984
27727,-0.26984715
27728,-0.27687198
27729,-0.27940953
27730,-0.28791958
27731,-0.2488835
27732,-0.24304399
27733,-0.23854603
27734,-0.21577172
27735,-0.17725734
27736,-0.14585213
27737,-0.15631677
27738,-0.15656753
27739,-0.14069618
27740,-0.1160828
27741,-0.10321125
27742,-0.13268
27743,-0.14998648
27744,-0.10777675
27745,-0.067770384
27746,-0.04572125
27747,-0.04243998
27748,-0.07302887
27749,-0.12221255
27750,-0.15793101
27751,-0.1664236
27752,-0.15634128
27753,-0.15124017
27754,-0.17257142
27755,-0.17977482
27756,-0.15940112
27757,-0.14689341
27758,-0.1628065
27759,-0.20350331
27760,-0.36007014
27761,-0.37911516
27762,-0.24443741
27763,-0.030564915
27764,0.10442582
27765,-0.0931945
27766,-0.23793042
27767,-0.3205685
27768,-0.3099779
27769,-0.2387779
27770,-0.17393933
27771,-0.17192695
27772,-0.19969833
27773,-0.17052063
27774,-0.14899096
27775,-0.14169721
27776,-0.09709201
27777,-0.12285108
27778,-0.10105052
27779,-0.056761
27780,-0.059021983
27781,-0.111997955
27782,-0.09739637
27783,-0.042262923
27784,-0.011270002
27785,0.013212682
27786,0.034794353
27787,0.049418744
27788,0.050223716
27789,0.070530325
27790,0.10343622
27791,0.122925356
27792,0.11812186
27793,0.100213915
27794,0.13120133
27795,0.18433218
27796,0.21664666
27797,0.1919643
27798,0.11560247
27799,0.040034957
27800,-0.11614586
27801,-0.19627027
27802,-0.2698707
27803,-0.27938205
27804,-0.14901742
27805,0.13111241
27806,0.23346446
27807,0.21280503
27808,0.21988651
27809,0.24127503
27810,0.15981358
27811,-0.11142684
27812,-0.22111233
27813,-0.05805
27814,-0.053800236
27815,-0.28326482
27816,-0.36135948
27817,-0.10736438
27818,-0.11753351
27819,-0.23071633
27820,-0.3012724
27821,-0.28890657
27822,-0.34404
27823,-0.46155468
27824,-0.52659106
27825,-0.5514103
27826,-0.5919144000000001
27827,-0.700786
27828,-0.7497848000000001
27829,-0.7402255999999999
27830,-0.7313626
27831,-0.7058785
27832,-0.6721776999999999
27833,-0.7219732
27834,-0.6649543000000001
27835,-0.50481564
27836,-0.5111486
27837,-0.59033334
27838,-0.417029
27839,-0.23856603
27840,-0.10682382
27841,-0.032873303
27842,-0.012080677
27843,-0.03123047
27844,-0.07305872
27845,-0.12397434
27846,-0.19326912
27847,-0.28189778
27848,-0.38286614
27849,-0.4829454000000001
27850,-0.57695717
27851,-0.6627455
27852,-0.7396355
27853,-0.807713
27854,-0.86678857
27855,-0.9129977
27856,-0.9581029
27857,-0.992245
27858,-1.0202094000000002
27859,-1.047695
27860,-1.0784693
27861,-1.0975927
27862,-1.1090648
27863,-1.1138151
27864,-1.1127796
27865,-1.1059563
27866,-1.0876321000000002
27867,-1.0603471000000002
27868,-1.0390521
27869,-1.0234546999999998
27870,-1.006494
27871,-0.975024
27872,-0.9400078000000002
27873,-0.911014
27874,-0.884804
27875,-0.8594489
27876,-0.83602434
27877,-0.8235473
27878,-0.8099386
27879,-0.78925276
27880,-0.7659085999999999
27881,-0.7401484
27882,-0.7092136
27883,-0.68305546
27884,-0.65618956
27885,-0.6313546
27886,-0.60398704
27887,-0.5715258000000001
27888,-0.5366307
27889,-0.49074253
27890,-0.44290206
27891,-0.39533436
27892,-0.34808567
27893,-0.30206817
27894,-0.2630321
27895,-0.22244667
27896,-0.18722585
27897,-0.15944335
27898,-0.14160568
27899,-0.1360807
27900,-0.14413124
27901,-0.1623241
27902,-0.19326176
27903,-0.23368771
27904,-0.2799317999999999
27905,-0.32967922
27906,-0.38400778
27907,-0.44103754
27908,-0.49507356
27909,-0.54633003
27910,-0.5949454000000001
27911,-0.6368029000000001
27912,-0.6754819999999999
27913,-0.7163074
27914,-0.7525526
27915,-0.78460646
27916,-0.81435597
27917,-0.8312620999999999
27918,-0.84928143
27919,-0.86136955
27920,-0.8716334000000001
27921,-0.88226986
27922,-0.8920892
27923,-0.89893055
27924,-0.90750915
27925,-0.9095614
27926,-0.9058387
27927,-0.8986755
27928,-0.88884825
27929,-0.8659065999999999
27930,-0.8474754000000001
27931,-0.82922393
27932,-0.8084946
27933,-0.7848134
27934,-0.7614721999999999
27935,-0.73927575
27936,-0.71862257
27937,-0.6997661999999999
27938,-0.684448
27939,-0.6740643
27940,-0.6607823
27941,-0.65142953
27942,-0.6425753000000001
27943,-0.63427967
27944,-0.6266324000000001
27945,-0.6189852
27946,-0.61133814
27947,-0.6046878000000001
27948,-0.5994802
27949,-0.59521365
27950,-0.59081197
27951,-0.58477545
27952,-0.57913
27953,-0.5713465999999999
27954,-0.56245273
27955,-0.55523354
27956,-0.55246633
27957,-0.55286884
27958,-0.5477625
27959,-0.5463536999999999
27960,-0.54243934
27961,-0.53442997
27962,-0.5275634
27963,-0.52031887
27964,-0.5147845999999999
27965,-0.50442034
27966,-0.49199468
27967,-0.48106766
27968,-0.471408
27969,-0.4488688
27970,-0.4355223
27971,-0.4197966
27972,-0.40091497
27973,-0.38382933
27974,-0.37255996
27975,-0.3650647
27976,-0.35781997
27977,-0.35387543
27978,-0.35294974
27979,-0.35177764
27980,-0.35097268
27981,-0.34770226
27982,-0.34674665
27983,-0.34914088
27984,-0.35741135
27985,-0.37711632
27986,-0.41172564
27987,-0.44110352
27988,-0.45479074
27989,-0.46037573
27990,-0.47060785
27991,-0.49113414
27992,-0.47950748
27993,-0.45485473
27994,-0.43233764
27995,-0.41934803
27996,-0.41319495
27997,-0.39025328
27998,-0.34231788
27999,-0.2808188
28000,-0.21612924
28001,-0.15365678
28002,-0.0920178
28003,-0.029238118
28004,0.036583155
28005,0.097211435
28006,0.15253423
28007,0.2044484
28008,0.25314915
28009,0.2915205
28010,0.32538572
28011,0.3464387
28012,0.3555557
28013,0.35679713
28014,0.3431144
28015,0.32533693
28016,0.2885842
28017,0.24174625
28018,0.1930112
28019,0.1466417
28020,0.112378806
28021,0.08731946
28022,0.05919673
28023,0.04266451
28024,0.05413873
28025,0.08322236
28026,0.107509136
28027,0.15789834
28028,0.2266529
28029,0.30354336
28030,0.3816428
28031,0.4609154
28032,0.5417917
28033,0.61527264
28034,0.68591607
28035,0.7621511999999999
28036,0.8394419
28037,0.9056105
28038,0.96247363
28039,0.9950215
28040,0.9941653
28041,0.964288
28042,0.932818
28043,0.90134794
28044,0.86264306
28045,0.81349033
28046,0.7536633
28047,0.6823577
28048,0.608603
28049,0.53372765
28050,0.46216762
28051,0.3980319000000001
28052,0.34345028
28053,0.4927956
28054,0.6321161999999999
28055,0.7393852
28056,0.8405367
28057,0.9293948
28058,0.34062633
28059,1.6185124
28060,1.3780222
28061,0.26504815
28062,-0.25077376
28063,0.3770335
28064,-0.2500778
28065,-0.38231763
28066,-0.3310199
28067,-0.17189284
28068,0.20660935
28069,-0.89700556
28070,-0.6210311
28071,-0.810063
28072,-1.429711
28073,-1.353724
28074,1.3416898000000002
28075,0.111047074
28076,-0.47485194
28077,-0.8384889999999999
28078,-1.0934408000000002
28079,-1.1109818
28080,-0.46982267
28081,0.26087853
28082,0.7851005999999999
28083,1.140205
28084,1.210699
28085,0.8195084999999999
28086,0.22632098
28087,-0.20043354
28088,-0.43691957
28089,-0.45169574
28090,-0.2967587
28091,-0.11983759
28092,0.09470976
28093,0.31289116
28094,0.50741184
28095,0.5561335000000001
28096,0.40430823
28097,0.23123951
28098,0.21357737
28099,0.1808681
28100,0.14510718
28101,0.114009306
28102,0.085030384
28103,0.03915292
28104,0.0035525658
28105,-0.0017602416
28106,0.00155956
28107,-0.013409002
28108,-0.067718655
28109,-0.15184698
28110,-0.20174599
28111,-0.22200924
28112,-0.22200991
28113,-0.21412103
28114,-0.211304
28115,-0.1923896
28116,-0.16998474
28117,-0.16538748
28118,-0.17624825
28119,-0.19337004
28120,-0.2300001
28121,-0.23191066
28122,-0.2332589
28123,-0.22660927
28124,-0.2064032
28125,-0.17581032
28126,-0.16615191
28127,-0.13712487
28128,-0.14265709
28129,-0.17391036
28130,-0.19490485
28131,-0.15688065
28132,-0.12709673
28133,-0.12478251
28134,-0.11938846
28135,-0.11473497
28136,-0.13272507
28137,-0.20518011
28138,-0.28497893
28139,-0.34635007
28140,-0.39522004
28141,-0.3150405
28142,0.003231216
28143,0.17507046
28144,0.14880331
28145,-0.04450706
28146,-0.19757426
28147,-0.21617638
28148,-0.18117261
28149,-0.047144983
28150,-0.07424992
28151,-0.082805336
28152,-0.122738205
28153,-0.18881068
28154,-0.010532465
28155,-0.052410435
28156,-0.05310633
28157,-0.072502434
28158,-0.13017328
28159,-0.19378829
28160,-0.13381796
28161,-0.12708622
28162,-0.14015657
28163,-0.133286
28164,-0.10514977
28165,-0.088714376
28166,-0.047683824
28167,-0.047733497
28168,-0.06390715
28169,-0.067392446
28170,-0.043172754
28171,-0.028433623
28172,0.0098890485
28173,0.015266904
28174,0.010058766
28175,0.013543976
28176,0.02972593
28177,0.08669797
28178,0.10892395
28179,0.10070885
28180,0.04922202
28181,-0.05904718
28182,-0.21121873
28183,-0.33362114
28184,-0.35459763
28185,-0.3017679
28186,-0.17877933
28187,0.074176
28188,0.13472736
28189,0.0964802
28190,0.14174375
28191,0.20627731
28192,0.10242783
28193,-0.16171524
28194,-0.16159633
28195,-0.1579318
28196,-0.28863952
28197,-0.51483864
28198,-0.49531925
28199,-0.31773496
28200,-0.46620324
28201,-0.54843664
28202,-0.511076
28203,-0.5761773
28204,-0.75665516
28205,-0.7200632
28206,-0.7101589
28207,-0.7433788
28208,-0.769716
28209,-0.73425794
28210,-0.7340019
28211,-0.7087375
28212,-0.65337646
28213,-0.58238894
28214,-0.5211182
28215,-0.44868013
28216,-0.3272789
28217,-0.3173859
28218,-0.23155664
28219,0.011556616
28220,0.17250627
28221,0.07510481
28222,0.1412754
28223,0.23343459
28224,0.2947678
28225,0.30990255
28226,0.26201293
28227,0.1613567
28228,0.056430947
28229,-0.034862198
28230,-0.114597
28231,-0.1999201
28232,-0.3106036
28233,-0.43807563
28234,-0.5562585999999999
28235,-0.65852356
28236,-0.7447566
28237,-0.81853735
28238,-0.87488407
28239,-0.9162852
28240,-0.95033294
28241,-0.9801184
28242,-1.0062764000000002
28243,-1.027203
28244,-1.035969
28245,-1.0410453000000002
28246,-1.0404209999999998
28247,-1.0354509
28248,-1.0286582
28249,-1.0165836
28250,-1.0001035
28251,-0.98122805
28252,-0.96150523
28253,-0.9414513
28254,-0.92017263
28255,-0.8936091999999999
28256,-0.8629394
28257,-0.8343681000000001
28258,-0.80535126
28259,-0.7732143
28260,-0.739808
28261,-0.71042657
28262,-0.6861176999999999
28263,-0.66826886
28264,-0.6534524
28265,-0.638983
28266,-0.63375086
28267,-0.6319148
28268,-0.62855417
28269,-0.62081593
28270,-0.6091847
28271,-0.59582967
28272,-0.57329047
28273,-0.54159224
28274,-0.5080582
28275,-0.4702701
28276,-0.42894354
28277,-0.39199185
28278,-0.3581874
28279,-0.3250369
28280,-0.29178953
28281,-0.26228076
28282,-0.23964345
28283,-0.22032459
28284,-0.21262695
28285,-0.21323101
28286,-0.22056101
28287,-0.23260467
28288,-0.24836202
28289,-0.27412108
28290,-0.2973436
28291,-0.32028311
28292,-0.34188658
28293,-0.36158872
28294,-0.38034424
28295,-0.40368542
28296,-0.42433307
28297,-0.44974172
28298,-0.4756598
28299,-0.49731085
28300,-0.5170326
28301,-0.53874385
28302,-0.5551731
28303,-0.57164764
28304,-0.5911888000000001
28305,-0.615074
28306,-0.6448541
28307,-0.6776121999999999
28308,-0.7100449000000001
28309,-0.7420441999999999
28310,-0.77348936
28311,-0.8033511999999999
28312,-0.8242826999999999
28313,-0.8438235999999999
28314,-0.8589549000000001
28315,-0.8706011
28316,-0.87885284
28317,-0.8808097
28318,-0.87839484
28319,-0.8756582
28320,-0.87047625
28321,-0.8651433000000001
28322,-0.8610175999999999
28323,-0.85015184
28324,-0.83507895
28325,-0.82037705
28326,-0.8092696999999999
28327,-0.7998378
28328,-0.78768253
28329,-0.7784244
28330,-0.7659535
28331,-0.7568785
28332,-0.74646896
28333,-0.7322801999999999
28334,-0.7176115
28335,-0.6982946999999999
28336,-0.6786416999999999
28337,-0.6606449000000001
28338,-0.6445476
28339,-0.62935555
28340,-0.6128519
28341,-0.5971348000000001
28342,-0.5863499
28343,-0.5793067
28344,-0.57230806
28345,-0.5620951
28346,-0.55364394
28347,-0.54996616
28348,-0.54364705
28349,-0.53717715
28350,-0.53238803
28351,-0.5288663
28352,-0.5268539000000001
28353,-0.5156045
28354,-0.5068309
28355,-0.49833918
28356,-0.48801026
28357,-0.481168
28358,-0.47081077
28359,-0.47280192
28360,-0.47728404
28361,-0.48074007
28362,-0.48472312
28363,-0.49587706
28364,-0.50424373
28365,-0.51247025
28366,-0.5194808
28367,-0.5207566
28368,-0.506414
28369,-0.46876752
28370,-0.44307464
28371,-0.4307648
28372,-0.42654184
28373,-0.42083508
28374,-0.40370584
28375,-0.40824643
28376,-0.43354475
28377,-0.4715516
28378,-0.50835633
28379,-0.521502
28380,-0.5047505
28381,-0.47487146
28382,-0.4304567
28383,-0.37544394
28384,-0.31801304
28385,-0.23674674
28386,-0.14299522
28387,-0.045637332
28388,0.04848245
28389,0.13468963
28390,0.21276718
28391,0.29342404
28392,0.37513107
28393,0.45341352
28394,0.5234244
28395,0.58059907
28396,0.6148584
28397,0.6284048000000001
28398,0.61821645
28399,0.5866474
28400,0.53719485
28401,0.4623024000000001
28402,0.3809589
28403,0.29889783
28404,0.21324463
28405,0.12545332
28406,0.045384
28407,-0.019407852
28408,-0.094355874
28409,-0.15097652
28410,-0.19567204
28411,-0.24213652
28412,-0.2622629
28413,-0.24540739
28414,-0.23309328
28415,-0.20342949
28416,-0.15061964
28417,-0.08767062
28418,-0.018854428
28419,0.06722303
28420,0.14510734
28421,0.21701133
28422,0.28432554
28423,0.33866033
28424,0.37729895
28425,0.40482113
28426,0.4297731
28427,0.45581552
28428,0.48133385
28429,0.49622738
28430,0.50375706
28431,0.6978308000000001
28432,0.8497394
28433,0.91303504
28434,0.97849077
28435,1.0396607
28436,0.6302959
28437,1.3854455
28438,1.7497327
28439,0.8195261999999999
28440,-0.6762874
28441,0.524729
28442,0.20139934
28443,-0.1373893
28444,-0.21823022
28445,-0.12113795
28446,0.17585824
28447,-0.37363487
28448,-0.6790673
28449,-0.8058960999999999
28450,-1.2452073
28451,-1.8886731
28452,0.7765850999999999
28453,0.32273325
28454,-0.17781201
28455,-0.5611523
28456,-0.8859806999999998
28457,-1.0946733999999998
28458,-0.6209587
28459,0.07763815
28460,0.69367266
28461,1.112075
28462,1.2518824
28463,1.0206823
28464,0.45317793
28465,0.061760545
28466,-0.15952551
28467,-0.22623849
28468,-0.17681266
28469,-0.096718065
28470,0.10189263
28471,0.24619852
28472,0.3810076
28473,0.46229813
28474,0.3896198
28475,0.20609057
28476,0.13400264
28477,0.123590365
28478,0.12005816
28479,0.09118176
28480,0.041504983
28481,-0.022892676
28482,-0.09060818
28483,-0.15729925
28484,-0.2156601
28485,-0.2581728
28486,-0.27910158
28487,-0.2898261
28488,-0.28924325
28489,-0.2557743
28490,-0.20569368
28491,-0.17530735
28492,-0.18013716
28493,-0.15742086
28494,-0.119952135
28495,-0.09455697
